declination in deg: -86.0
10^17 eV:	0.0
10^17.5 eV:	0.00462015383659
10^18 eV:	1.39722285819
10^18.5 eV:	25.1676899032
10^19 eV:	113.800714472
10^19.5 eV:	287.22495192
10^20 eV:	470.706663772
10^20.5 eV:	654.794951197

declination in deg: -54.0
10^17 eV:	0.0
10^17.5 eV:	0.00448855687482
10^18 eV:	1.35377331527
10^18.5 eV:	24.3853433206
10^19 eV:	110.402938781
10^19.5 eV:	278.862322531
10^20 eV:	457.05445104
10^20.5 eV:	635.80397504

declination in deg: -53.0
10^17 eV:	0.0
10^17.5 eV:	0.00436692405757
10^18 eV:	1.31436785017
10^18.5 eV:	23.6867728302
10^19 eV:	107.358111878
10^19.5 eV:	271.326475067
10^20 eV:	444.729926136
10^20.5 eV:	618.65998493

declination in deg: -52.0
10^17 eV:	0.0
10^17.5 eV:	0.00425407693718
10^18 eV:	1.27754336539
10^18.5 eV:	23.0224822977
10^19 eV:	104.465580053
10^19.5 eV:	264.222581942
10^20 eV:	433.140927814
10^20.5 eV:	602.539209705

declination in deg: -51.0
10^17 eV:	0.0
10^17.5 eV:	0.00414914292774
10^18 eV:	1.24367006171
10^18.5 eV:	22.4151131076
10^19 eV:	101.816207424
10^19.5 eV:	257.707689515
10^20 eV:	422.507745925
10^20.5 eV:	587.748100164

declination in deg: -50.0
10^17 eV:	0.0
10^17.5 eV:	0.0040513798141
10^18 eV:	1.21255613277
10^18.5 eV:	21.8635648226
10^19 eV:	99.3896560973
10^19.5 eV:	251.654219817
10^20 eV:	412.591842979
10^20.5 eV:	573.95439416

declination in deg: -49.0
10^17 eV:	0.0
10^17.5 eV:	0.00396015759815
10^18 eV:	1.18344913566
10^18.5 eV:	21.3429784143
10^19 eV:	97.1001934753
10^19.5 eV:	245.966207341
10^20 eV:	403.286808212
10^20.5 eV:	561.010488341

declination in deg: -48.0
10^17 eV:	0.0
10^17.5 eV:	0.00387493199881
10^18 eV:	1.15621202957
10^18.5 eV:	20.8526061179
10^19 eV:	94.9442496655
10^19.5 eV:	240.627128372
10^20 eV:	394.561595151
10^20.5 eV:	548.873192369

declination in deg: -47.0
10^17 eV:	0.0
10^17.5 eV:	0.00379515998551
10^18 eV:	1.13072757387
10^18.5 eV:	20.3918088624
10^19 eV:	92.9186826422
10^19.5 eV:	235.622309436
10^20 eV:	386.388667657
10^20.5 eV:	537.504199461

declination in deg: -46.0
10^17 eV:	0.0
